,time_step,id,flow_total,flow_total_tons,flow_domestic_B2C_manufacturing,flow_domestic_B2C,flow_manufacturing,flow_domestic_B2B_manufacturing,flow_domestic_B2B,flow_domestic_B2C_agriculture,flow_agriculture,flow_import_B2C_imports,flow_import_B2C,flow_imports,flow_import_imports,flow_import,flow_domestic_B2B_agriculture,flow_domestic_B2B_mining,flow_mining,flow_export_manufacturing,flow_export,flow_export_mining,flow_export_agriculture
465,0,151,0.014853630142922371,20.53923609402984,,0.005544997717577768,,,0.0029672886215687615,0.005544997717577768,0.00851228633914653,0.006341343803775841,0.006341343803775841,0.006341343803775841,,,0.0029672886215687615,,,,,,
467,0,152,0.028227215723028762,25.928553714549118,,0.021862768820381313,,,2.310309887160795e-05,0.021862768820381313,0.02188587191925292,0.006341343803775841,0.006341343803775841,0.006341343803775841,,,2.310309887160795e-05,,,,,,
468,0,1169,0.019308162823243918,7.780846916473379,,0.016317771102803545,,,0.0029903917204403695,0.016317771102803545,0.019308162823243918,,,,,,0.0029903917204403695,,,,,,
469,0,2040,0.028227215723028762,25.928553714549118,,0.021862768820381313,,,2.310309887160795e-05,0.021862768820381313,0.02188587191925292,0.006341343803775841,0.006341343803775841,0.006341343803775841,,,2.310309887160795e-05,,,,,,
471,0,153,0.03200971585325838,34.36425335998786,,0.03200971585325838,,,,0.03200971585325838,0.03200971585325838,,,,,,,,,,,,
472,0,916,0.03199521723078177,43.201131327120024,0.0027496014855327242,0.016619383810752418,0.0027496014855327242,,,0.013869782325219696,0.013869782325219696,0.01537583342002935,0.01537583342002935,0.01537583342002935,,,,,,,,,
473,0,917,0.07912262020017186,100.49807627296104,0.0027496014855327242,0.06374678678014249,0.0027496014855327242,,,0.06099718529460976,0.06099718529460976,0.01537583342002935,0.01537583342002935,0.01537583342002935,,,,,,,,,
474,0,1666,0.015117687116131696,22.93269158585317,,0.015117687116131696,,,,0.015117687116131696,0.015117687116131696,,,,,,,,,,,,
475,0,1430,0.03904519228063619,46.82320652081849,,0.03904519228063619,,,,0.03904519228063619,0.03904519228063619,,,,,,,,,,,,
476,0,1432,0.010718170736094096,14.05286451996461,,0.006383663540632354,,,0.0004015668569502393,0.006383663540632354,0.006785230397582593,0.003932940338511502,0.003932940338511502,0.003932940338511502,,,0.0004015668569502393,,,,,,
477,0,154,0.00662516917242814,6.904332689777205,,0.0027717742939032787,,,,0.0027717742939032787,0.0027717742939032787,0.0038533948785248605,0.0038533948785248605,0.0038533948785248605,,,,,,,,,
478,0,640,0.034020645128676856,57.044984766866094,,,3.869897260273969e-05,,0.03398194615607412,,0.03398194615607412,,,,,,0.03398194615607412,,,3.869897260273969e-05,3.869897260273969e-05,,
479,0,155,0.00662516917242814,6.904332689777205,,0.0027717742939032787,,,,0.0027717742939032787,0.0027717742939032787,0.0038533948785248605,0.0038533948785248605,0.0038533948785248605,,,,,,,,,
482,0,1000,0.006893180801084949,12.206965315903037,,0.006893180801084949,,,,0.006893180801084949,0.006893180801084949,,,,,,,,,,,,
483,0,1126,0.15825786372865716,182.04725854757444,0.01653557550869898,0.08975146022986276,0.02558117600429262,0.008386695701073083,0.012459929770666645,0.07321588472116379,0.07728911879075735,0.05307322813949106,0.05307322813949106,0.05538756893360723,0.0023143407941161737,0.0023143407941161737,0.00407323406959356,,,0.0006589047945205545,0.0006589047945205545,,
484,0,1557,0.8211453909006662,1215.0205692108532,0.008714085470005302,0.06533886121529685,0.008718617345566287,4.531875560985066e-06,0.0045078251630706265,0.05662477574529154,0.06112806903280118,0.10304582349339579,0.10304582349339579,0.7512987045222989,0.6482528810289031,0.6482528810289031,0.004503293287509641,,,,,,
485,0,1568,5.125886865488986,897.7624886817422,0.00904688421866753,0.20378073699745944,4.898053981669161,1.5858865477929593,1.6123809670139804,0.1947338527787919,0.22108751746457206,0.0065376959241456485,0.0065376959241456485,0.006604611820011244,6.691589586559576e-05,6.691589586559576e-05,0.026353664685780147,0.0001407545352409202,0.0001407545352409202,3.303120549657534,3.303120549657534,,
486,0,1668,5.947032256389651,2112.783057892594,0.017760969688672832,0.26911959821275633,4.906772599014728,1.5858910796685204,1.6168887921770507,0.25135862852408347,0.2822155864973732,0.10958351941754145,0.10958351941754145,0.7579033163423101,0.6483197969247687,0.6483197969247687,0.03085695797328979,0.0001407545352409202,0.0001407545352409202,3.303120549657534,3.303120549657534,,
488,0,2006,0.044009025282588314,20.758670353504744,0.02067896590802278,0.029798111489875878,0.03488987970073521,0.01421091379271244,0.01421091379271244,0.009119145581853103,0.009119145581853103,,,,,,,,,,,,
489,0,1556,0.8211453909006662,1215.0205692108532,0.008714085470005302,0.06533886121529685,0.008718617345566287,4.531875560985066e-06,0.0045078251630706265,0.05662477574529154,0.06112806903280118,0.10304582349339579,0.10304582349339579,0.7512987045222989,0.6482528810289031,0.6482528810289031,0.004503293287509641,,,,,,
490,0,161,0.011476316083519325,20.276401410969278,,0.011446640842456425,2.9675241062899446e-05,2.9675241062899446e-05,2.9675241062899446e-05,0.011446640842456425,0.011446640842456425,,,,,,,,,,,,
493,0,2036,0.6737223186826473,482.741957862964,,0.1521075035001336,0.37584149521475296,0.3289408075435201,0.3341249339678951,0.1521075035001336,0.15731099476931956,0.07101178063450629,0.07101178063450629,0.1405042620365363,0.06949248140203002,0.06949248140203002,0.0051185597623366625,6.556666203829847e-05,6.556666203829847e-05,0.046900687671232864,0.04698561917808218,,8.493150684931507e-05
494,0,2037,0.6725199295949129,479.66846440501723,,0.14725087220401714,0.37581181997369006,0.3289111323024572,0.3340952587268322,0.14725087220401714,0.1524543634732031,0.07469569808395132,0.07469569808395132,0.14418817948598134,0.06949248140203002,0.06949248140203002,0.0051185597623366625,6.556666203829847e-05,6.556666203829847e-05,0.046900687671232864,0.04698561917808218,,8.493150684931507e-05
495,0,162,0.004112656605215312,7.283003011930451,,0.0037377526295015876,,,0.00037490397571372444,0.0037377526295015876,0.004112656605215312,,,,,,0.00037490397571372444,,,,,,
496,0,846,0.012916484487380094,9.011137334361676,,0.0037377526295015876,0.008803827882164782,0.008803827882164782,0.009178731857878507,0.0037377526295015876,0.004112656605215312,,,,,,0.00037490397571372444,,,,,,
497,0,847,0.008803827882164782,1.7281343224312244,,,0.008803827882164782,0.008803827882164782,0.008803827882164782,,,,,,,,,,,,,,
499,0,163,0.004112656605215312,7.283003011930451,,0.0037377526295015876,,,0.00037490397571372444,0.0037377526295015876,0.004112656605215312,,,,,,0.00037490397571372444,,,,,,
501,0,1172,0.05387202827319761,82.15627982692612,,0.024999635592043715,,,,0.024999635592043715,0.024999635592043715,0.0288723926811539,0.0288723926811539,0.0288723926811539,,,,,,,,,
502,0,1176,0.061977440922478096,96.50995687907535,,0.033105048241324195,,,,0.033105048241324195,0.033105048241324195,0.0288723926811539,0.0288723926811539,0.0288723926811539,,,,,,,,,
503,0,164,0.028336337399763906,45.40827778946815,,0.013565667430180655,0.0005803177942153385,1.5591424352325e-05,1.5591424352325e-05,0.013565667430180655,0.013565667430180655,0.013456225553540828,0.013456225553540828,0.014190352175367911,0.000734126621827083,0.000734126621827083,,,,0.0005647263698630135,0.0005647263698630135,,
504,0,165,0.028336337399763906,45.40827778946815,,0.013565667430180655,0.0005803177942153385,1.5591424352325e-05,1.5591424352325e-05,0.013565667430180655,0.013565667430180655,0.013456225553540828,0.013456225553540828,0.014190352175367911,0.000734126621827083,0.000734126621827083,,,,0.0005647263698630135,0.0005647263698630135,,
505,0,1626,0.0033475725841571567,5.928134428280568,,0.0033475725841571567,,,,0.0033475725841571567,0.0033475725841571567,,,,,,,,,,,,
506,0,1628,0.0033475725841571567,5.928134428280568,,0.0033475725841571567,,,,0.0033475725841571567,0.0033475725841571567,,,,,,,,,,,,
507,0,250,0.13844341757928139,128.2245285398839,,0.006114633393533575,0.08313459041095891,,,0.006114633393533575,0.006114633393533575,0.03652791803289788,0.03652791803289788,0.0491941937747889,0.012666275741891019,0.012666275741891019,,,,0.08313459041095891,0.08313459041095891,,
508,0,251,0.16408329639952368,167.93825783885092,,0.013565667430180655,0.08371490820517426,1.5591424352325e-05,1.5591424352325e-05,0.013565667430180655,0.013565667430180655,0.05340231840045067,0.05340231840045067,0.06680272076416877,0.013400402363718103,0.013400402363718103,,,,0.08369931678082193,0.08369931678082193,,
509,0,166,0.017144322823405736,29.397838390591993,,0.013565667430180655,,,,0.013565667430180655,0.013565667430180655,0.0035786553932250806,0.0035786553932250806,0.0035786553932250806,,,,,,,,,
510,0,1799,0.0651929452375847,86.16580910388151,0.007171729837397594,0.05163122849914622,0.008942646079255935,6.748952952957481e-05,0.0045707828170392165,0.04445949866174863,0.04896279194925827,0.006553380587243417,0.006553380587243417,0.0072875072090705,0.000734126621827083,0.000734126621827083,0.004503293287509641,,,0.0017034267123287657,0.0017034267123287657,,
511,0,1800,0.051326951695471044,64.60725621217897,0.007171729837397594,0.04568472146661472,0.008310666778744286,2.3659888093755115e-07,0.004503529886390579,0.038512991629217126,0.043016284916726766,,,,,,0.004503293287509641,,,0.0011387003424657525,0.0011387003424657525,,
512,0,169,0.017144322823405736,29.397838390591993,,0.013565667430180655,,,,0.013565667430180655,0.013565667430180655,0.0035786553932250806,0.0035786553932250806,0.0035786553932250806,,,,,,,,,
515,0,1836,0.032080749795758604,15.614084766101318,0.01606023649152664,0.01972457545395994,0.028416410833325304,0.01235617434179867,0.01235617434179867,0.0036643389624332976,0.0036643389624332976,,,,,,,,,,,,
516,0,168,0.017144322823405736,29.397838390591993,,0.013565667430180655,,,,0.013565667430180655,0.013565667430180655,0.0035786553932250806,0.0035786553932250806,0.0035786553932250806,,,,,,,,,
517,0,666,0.017144322823405736,29.397838390591993,,0.013565667430180655,,,,0.013565667430180655,0.013565667430180655,0.0035786553932250806,0.0035786553932250806,0.0035786553932250806,,,,,,,,,
522,0,1603,0.005946507032531503,10.53052388898032,,0.005946507032531503,,,,0.005946507032531503,0.005946507032531503,,,,,,,,,,,,
524,0,892,0.7593511093733682,585.7524080465341,0.009915623040110072,0.21491818788559205,0.4126426390095764,0.36412495912015125,0.37033569180985754,0.205002564845482,0.21123814183205403,0.06685021391237148,0.06685021391237148,0.1354047618696994,0.06855454795732792,0.06855454795732792,0.006145166027667973,6.556666203829847e-05,6.556666203829847e-05,0.03860205684931506,0.038692467808219166,,9.04109589041096e-05
525,0,1233,0.7593511093733682,585.7524080465341,0.009915623040110072,0.21491818788559205,0.4126426390095764,0.36412495912015125,0.37033569180985754,0.205002564845482,0.21123814183205403,0.06685021391237148,0.06685021391237148,0.1354047618696994,0.06855454795732792,0.06855454795732792,0.006145166027667973,6.556666203829847e-05,6.556666203829847e-05,0.03860205684931506,0.038692467808219166,,9.04109589041096e-05
527,0,172,0.01748899586254991,9.291641468682842,0.01748899586254991,0.01748899586254991,0.01748899586254991,,,,,,,,,,,,,,,,
528,0,1602,0.023435502895081416,19.822165357663163,0.01748899586254991,0.023435502895081416,0.01748899586254991,,,0.005946507032531503,0.005946507032531503,,,,,,,,,,,,
529,0,674,0.054505415936458836,69.49403354338963,0.03314599128776938,0.04894941605117977,0.03870199117304844,0.005555999885279065,0.005555999885279065,0.015803424763410387,0.015803424763410387,,,,,,,,,,,,
530,0,1591,0.03701642007390892,60.20239207470679,0.01565699542521947,0.03146042018862986,0.021212995310498535,0.005555999885279065,0.005555999885279065,0.015803424763410387,0.015803424763410387,,,,,,,,,,,,
535,0,1673,0.09363389597661152,140.3395631406614,,0.05076229319740094,0.0025173225252355103,0.0025173225252355103,0.041942098013300316,0.05076229319740094,0.09018706868546575,,,0.0009295047659102531,0.0009295047659102531,0.0009295047659102531,0.039424775488064806,,,,,,
536,0,1674,0.09363389597661152,140.3395631406614,,0.05076229319740094,0.0025173225252355103,0.0025173225252355103,0.041942098013300316,0.05076229319740094,0.09018706868546575,,,0.0009295047659102531,0.0009295047659102531,0.0009295047659102531,0.039424775488064806,,,,,,
537,0,174,0.00012890350114414892,0.02530292136447141,,,0.00012890350114414892,0.00012890350114414892,0.00012890350114414892,,,,,,,,,,,,,,
538,0,175,0.00012890350114414892,0.02530292136447141,,,0.00012890350114414892,0.00012890350114414892,0.00012890350114414892,,,,,,,,,,,,,,
540,0,1829,0.04425946218285388,20.966502491716753,0.02067896590802278,0.029798111489875878,0.035018783201879365,0.01433981729385659,0.01433981729385659,0.009119145581853103,0.009119145581853103,,,0.0001215333991214166,0.0001215333991214166,0.0001215333991214166,,,,,,,
541,0,1831,0.04413055868170973,20.941199570352282,0.02067896590802278,0.029798111489875878,0.03488987970073521,0.01421091379271244,0.01421091379271244,0.009119145581853103,0.009119145581853103,,,0.0001215333991214166,0.0001215333991214166,0.0001215333991214166,,,,,,,
542,0,176,0.00012890350114414892,0.02530292136447141,,,0.00012890350114414892,0.00012890350114414892,0.00012890350114414892,,,,,,,,,,,,,,
544,0,1583,0.217714850768181,165.81872101414314,0.017419964181245914,0.07114864444921759,0.12456139501214451,0.1071414308308986,0.1465662063189634,0.05372868026797169,0.09315345575603648,,,,,,0.039424775488064806,,,,,,
545,0,1584,0.21784375426932517,165.8440239355076,0.017419964181245914,0.07114864444921759,0.12469029851328865,0.10727033433204275,0.14669510982010756,0.05372868026797169,0.09315345575603648,,,,,,0.039424775488064806,,,,,,
546,0,177,0.006141454204540414,1.3221051067903948,0.004165181354505226,0.004165181354505226,0.006019920805418998,0.0018547394509137716,0.0018547394509137716,,,,,0.0001215333991214166,0.0001215333991214166,0.0001215333991214166,,,,,,,
547,0,1832,0.037989104477169314,19.619094463561886,0.01651378455351755,0.02563293013537065,0.028869958895316215,0.01235617434179867,0.01235617434179867,0.009119145581853103,0.009119145581853103,,,,,,,,,,,,
548,0,1260,0.006141454204540414,1.3221051067903948,0.004165181354505226,0.004165181354505226,0.006019920805418998,0.0018547394509137716,0.0018547394509137716,,,,,0.0001215333991214166,0.0001215333991214166,0.0001215333991214166,,,,,,,
549,0,178,0.02672775487791745,40.14202022840922,,,,,,,,0.02672775487791745,0.02672775487791745,0.02672775487791745,,,,,,,,,
550,0,1585,0.22998787538606386,171.66900229049332,0.023855213607717623,0.08280372328208782,0.13161459022362884,0.10775937661591124,0.14718415210397606,0.058948509674370195,0.09837328516243499,,,,,,0.039424775488064806,,,,,,
551,0,1586,0.19231729976508086,110.47112424285277,0.006982684941644735,0.04513314766110481,0.11474206155755598,0.10775937661591124,0.14718415210397606,0.03815046271946007,0.07757523820752486,,,,,,0.039424775488064806,,,,,,
552,0,660,0.02672775487791745,40.14202022840922,,,,,,,,0.02672775487791745,0.02672775487791745,0.02672775487791745,,,,,,,,,
554,0,179,0.010035825603288535,1.973327789750667,0.002744471094874461,0.008408342341897293,0.0043719543562657035,0.001627483261391242,0.001627483261391242,0.005663871247022831,0.005663871247022831,,,,,,,,,,,,
555,0,431,0.025469263156024574,19.076115284057092,0.006037468659855359,0.006037468659855359,0.015105074878226443,0.009067606218371082,0.0119735308202093,,0.0029059246018382167,0.007458092378878901,0.007458092378878901,0.007458263675959916,1.7129708101555796e-07,1.7129708101555796e-07,0.0029059246018382167,,,,,,
556,0,432,0.5645297576337663,222.0542572558844,0.006982684941644735,0.04662228053404074,0.43911037353685145,0.42715919407465874,0.4278491526819998,0.03963959559239601,0.04032955419973707,0.0215433462821135,0.0215433462821135,0.08508982989717782,0.06354648361506432,0.06354648361506432,0.0006899586073410616,,,0.004968494520547941,0.004968494520547941,,
557,0,1593,0.06360818713899284,69.5886485685606,0.00917972052134617,0.06185180037645745,0.010936107283881561,0.001756386762535391,0.001756386762535391,0.052672079855111284,0.052672079855111284,,,,,,,,,,,,
558,0,1594,0.06490010402974997,70.87311358982991,0.006435249426471708,0.06477120052860581,0.006564152927615858,0.00012890350114414892,0.00012890350114414892,0.058335951102134104,0.058335951102134104,,,,,,,,,,,,
560,0,2011,0.03510051830183459,34.79598520766355,0.006435249426471708,0.03497161480069044,0.006564152927615858,0.00012890350114414892,0.00012890350114414892,0.02853636537421873,0.02853636537421873,,,,,,,,,,,,
